FEATURES_SELECTION,OUTLIER_REMOVAL,DATA_BALANCING,CLASSIFIER,SCORE,FEATURES
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(),"RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6808902691511387,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(),"RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 AdaBoostClassifier(algorithm='SAMME', learning_rate=0.1, n_estimators=100)]",0.5656521739130435,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(),"RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=2,
                            min_samples_split=10, min_weight_fraction_leaf=0)]",0.5656521739130436,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),"IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority') GaussianNB()]",0.5704761904761905,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),"IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority') GaussianNB()]",0.0,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),"IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all') GaussianNB()]",0.5704761904761905,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),"IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all') GaussianNB()]",0.0,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),"IsolationForest(max_features=5, n_estimators=10)",RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.5757142857142857,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),"IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 DecisionTreeClassifier(max_features='sqrt', min_samples_leaf=2,
                        min_samples_split=4)                    ]",0.6694486215538847,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),"IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1) GaussianNB()]",0.5704761904761905,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),"IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2) SVC(C=200)]",0.5704761904761905,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),"IsolationForest(max_features=5, n_estimators=10)",RandomOverSampler(sampling_strategy='all'),"[RandomOverSampler(sampling_strategy='all')
 DecisionTreeClassifier(criterion='entropy', max_depth=4, max_features='log2',
                        min_samples_leaf=2, min_samples_split=4)              ]",0.5757142857142857,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),"IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 GradientBoostingClassifier(max_leaf_nodes=10, min_samples_split=8,
                            min_weight_fraction_leaf=0)            ]",0.5757142857142857,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),"IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 RandomForestClassifier(max_depth=3, max_features=1, min_samples_leaf=4,
                        min_samples_split=8, n_estimators=20)           ]",0.6752380952380953,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),"IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 DecisionTreeClassifier(max_depth=4, max_features='sqrt', min_samples_leaf=2,
                        min_samples_split=4)                                 ]",0.602829131652661,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=8),"SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=8, min_weight_fraction_leaf=0)]",0.5708902691511387,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=8),"SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority') GaussianNB()]",0.0,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=8),"SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all') GaussianNB()]",0.5708902691511387,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=8),"SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all') GaussianNB()]",0.0,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=8),RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=3,
                            min_samples_split=8, min_weight_fraction_leaf=0)]",0.686128364389234,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6808902691511387,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 AdaBoostClassifier(algorithm='SAMME', learning_rate=0.8, n_estimators=75)]",0.6808902691511387,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 AdaBoostClassifier(algorithm='SAMME', learning_rate=1, n_estimators=10)]",0.5765424430641822,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=8),RandomOverSampler(sampling_strategy='all'),"[RandomOverSampler(sampling_strategy='all')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6751007954669281,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.5813664596273292,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 RandomForestClassifier(max_features=10, min_samples_leaf=5, min_samples_split=8,
                        n_estimators=20)                                         ]",0.670909090909091,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=2,
                            min_samples_split=8, min_weight_fraction_leaf=0)]",0.5656521739130435,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=20),"SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=8, min_weight_fraction_leaf=0)]",0.5708902691511387,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=20),"SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority') GaussianNB()]",0.0,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=20),"SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all') GaussianNB()]",0.5708902691511387,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=20),"SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all') GaussianNB()]",0.0,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=20),RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=3, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6808902691511387,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.669862700228833,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=2,
                            min_samples_split=8, min_weight_fraction_leaf=0)]",0.5708902691511387,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 DecisionTreeClassifier(max_features='sqrt', min_samples_leaf=6,
                        min_samples_split=6)                    ]",0.6587301587301588,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=20),RandomOverSampler(sampling_strategy='all'),"[RandomOverSampler(sampling_strategy='all')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6808902691511387,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.576128364389234,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 GradientBoostingClassifier(max_leaf_nodes=3, min_samples_split=8,
                            min_weight_fraction_leaf=0.25)        ]",0.5656521739130435,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x00000249F9C07D00>),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=3, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.559862700228833,['fanin' 'lcom' 'loc' 'numbersQty' 'modifiers']
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",None,"SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.754962962962963,"['cboModified' 'fanin' 'wmc' 'rfc' 'lcom' 'publicMethodsQty'
 'privateMethodsQty' 'visibleMethodsQty' 'finalFieldsQty' 'nosi' 'loc'
 'returnQty' 'loopQty' 'comparisonsQty' 'tryCatchQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty' 'assignmentsQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",None,"SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=8, min_weight_fraction_leaf=0)]",0.4962962962962963,"['cboModified' 'fanin' 'wmc' 'rfc' 'lcom' 'publicMethodsQty'
 'privateMethodsQty' 'visibleMethodsQty' 'finalFieldsQty' 'nosi' 'loc'
 'returnQty' 'loopQty' 'comparisonsQty' 'tryCatchQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty' 'assignmentsQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",None,"SMOTE(k_neighbors=3, sampling_strategy='minority')","[SMOTE(k_neighbors=3, sampling_strategy='minority') GaussianNB()]",0.0,"['cboModified' 'fanin' 'wmc' 'rfc' 'lcom' 'publicMethodsQty'
 'privateMethodsQty' 'visibleMethodsQty' 'finalFieldsQty' 'nosi' 'loc'
 'returnQty' 'loopQty' 'comparisonsQty' 'tryCatchQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty' 'assignmentsQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",None,"SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.754962962962963,"['cboModified' 'fanin' 'wmc' 'rfc' 'lcom' 'publicMethodsQty'
 'privateMethodsQty' 'visibleMethodsQty' 'finalFieldsQty' 'nosi' 'loc'
 'returnQty' 'loopQty' 'comparisonsQty' 'tryCatchQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty' 'assignmentsQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",None,"SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=10, min_weight_fraction_leaf=0)]",0.4962962962962963,"['cboModified' 'fanin' 'wmc' 'rfc' 'lcom' 'publicMethodsQty'
 'privateMethodsQty' 'visibleMethodsQty' 'finalFieldsQty' 'nosi' 'loc'
 'returnQty' 'loopQty' 'comparisonsQty' 'tryCatchQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty' 'assignmentsQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",None,"SMOTE(k_neighbors=3, sampling_strategy='all')","[SMOTE(k_neighbors=3, sampling_strategy='all') GaussianNB()]",0.0,"['cboModified' 'fanin' 'wmc' 'rfc' 'lcom' 'publicMethodsQty'
 'privateMethodsQty' 'visibleMethodsQty' 'finalFieldsQty' 'nosi' 'loc'
 'returnQty' 'loopQty' 'comparisonsQty' 'tryCatchQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty' 'assignmentsQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",None,RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=10, min_weight_fraction_leaf=0)]",0.6802706552706553,"['cboModified' 'fanin' 'wmc' 'rfc' 'lcom' 'publicMethodsQty'
 'privateMethodsQty' 'visibleMethodsQty' 'finalFieldsQty' 'nosi' 'loc'
 'returnQty' 'loopQty' 'comparisonsQty' 'tryCatchQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty' 'assignmentsQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",None,"RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 RandomForestClassifier(max_features=1, min_samples_leaf=5, min_samples_split=8,
                        n_estimators=20)                                        ]",0.5809002849002849,"['cboModified' 'fanin' 'wmc' 'rfc' 'lcom' 'publicMethodsQty'
 'privateMethodsQty' 'visibleMethodsQty' 'finalFieldsQty' 'nosi' 'loc'
 'returnQty' 'loopQty' 'comparisonsQty' 'tryCatchQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty' 'assignmentsQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",None,"RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=2,
                            min_samples_split=8, min_weight_fraction_leaf=0)]",0.6762820512820513,"['cboModified' 'fanin' 'wmc' 'rfc' 'lcom' 'publicMethodsQty'
 'privateMethodsQty' 'visibleMethodsQty' 'finalFieldsQty' 'nosi' 'loc'
 'returnQty' 'loopQty' 'comparisonsQty' 'tryCatchQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty' 'assignmentsQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",None,"RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=3,
                            min_samples_split=10, min_weight_fraction_leaf=0)]",0.5765669515669516,"['cboModified' 'fanin' 'wmc' 'rfc' 'lcom' 'publicMethodsQty'
 'privateMethodsQty' 'visibleMethodsQty' 'finalFieldsQty' 'nosi' 'loc'
 'returnQty' 'loopQty' 'comparisonsQty' 'tryCatchQty'
 'parenthesizedExpsQty' 'stringLiteralsQty' 'numbersQty' 'assignmentsQty'
 'mathOperationsQty' 'variablesQty' 'uniqueWordsQty' 'modifiers']"
